iterations,time,residual,fitness,Cond_num,dt_step
87,4.6976869106292725,0.29872259757529823,0.9999207800182559,0,True
88,4.7495338916778564,0.2811766369822611,0.9999254331335178,0,True
89,4.801670074462891,0.2646851813227172,0.999929806598488,0,True
90,4.8551411628723145,0.24918304265286007,0.9999339177007359,0,True
91,4.90717625617981,0.23460924840232034,0.999937782609932,0,True
92,4.958767414093018,0.22090668700824292,0.9999414164718237,0,True
93,5.010258197784424,0.20802191565615205,0.9999448334592212,0,True
94,5.061187982559204,0.19590478736573624,0.999948046870894,0,True
95,5.112507104873657,0.18450844954122936,0.9999510691319541,0,True
96,5.164941072463989,0.17378890205799463,0.9999539119110502,0,True
97,5.216284275054932,0.16370493661909036,0.9999565861364501,0,True
98,5.26754355430603,0.15421800166821015,0.9999591020318652,0,True
99,5.318980693817139,0.14529181456232415,0.9999614692193004,0,True
