iterations,time,residual,fitness,Cond_num,dt_step
0,0.0,1898.264947375329,-31.951244967912906,0,True
1,0.16496491432189941,5.65683267445249,0.9018052356410485,0,True
2,0.2475109100341797,2.314952809259693,0.9598156320525515,0,True
3,0.33262181282043457,1.7815855548213757,0.969074147352621,0,True
4,0.4227406978607178,1.5906614063483875,0.9723883255948743,0,True
5,0.5065276622772217,1.4703198499615235,0.9744772879969912,0,True
6,0.588141679763794,1.38187991179777,0.9760124825816093,0,True
7,0.6694755554199219,1.3143432719273276,0.9771848249186248,0,True
8,0.7514774799346924,1.252881323110822,0.9782517190497408,0,True
9,0.8347504138946533,1.1990308088132797,0.9791864892411832,0,True
10,0.9218335151672363,1.1613992955837698,0.9798397200837237,0,True
11,1.0097925662994385,1.1296273733165514,0.9803912365594275,0,True
12,1.0928964614868164,1.0998786236110325,0.9809076335673326,0,True
13,1.1745734214782715,1.0703040944438336,0.9814210063484854,0,True
14,1.2555015087127686,1.0469918906585758,0.981825673852214,0,True
15,1.336167573928833,1.0277574625004142,0.9821595568304219,0,True
16,1.4182095527648926,1.0098352464953095,0.9824706616268143,0,True
17,1.5014007091522217,0.9918876691571581,0.9827822066607506,0,True
18,1.5827467441558838,0.9726348902122951,0.9831164081831473,0,True
19,1.663975715637207,0.9493760254555795,0.9835201497953674,0,True
20,1.7450528144836426,0.9254733659545371,0.9839350667908544,0,True
21,1.8272478580474854,0.9057022819781131,0.9842782653692663,0,True
22,1.9082388877868652,0.886352313862747,0.9846141539607784,0,True
23,1.9901020526885986,0.86354236368757,0.9850101030388918,0,True
24,2.0787220001220703,0.8321156235690983,0.9855556276315566,0,True
25,2.1608691215515137,0.8035602846827825,0.9860513086839227,0,True
26,2.2456753253936768,0.785750007520614,0.9863604703773567,0,True
27,2.3284473419189453,0.7709729245150573,0.9866169800298689,0,True
28,2.4089651107788086,0.7568709329800777,0.9868617710313816,0,True
29,2.492257833480835,0.7417590772812808,0.9871240918732321,0,True
30,2.573180913925171,0.7223537092076193,0.9874609421311331,0,True
31,2.6563520431518555,0.6998579312079796,0.9878514376163049,0,True
32,2.7377490997314453,0.6874879291670009,0.988066163683954,0,True
33,2.8196470737457275,0.6794612258170912,0.9882054961141994,0,True
34,2.902914047241211,0.6721592870872612,0.9883322476365093,0,True
35,2.9852170944213867,0.6653161704745315,0.9884510346436454,0,True
36,3.065298318862915,0.658986441309349,0.9885609099571999,0,True
37,3.1458795070648193,0.6532642017573023,0.9886602400941786,0,True
38,3.2295355796813965,0.6482169443025132,0.9887478534787268,0,True
39,3.3128316402435303,0.6438533943487169,0.9888235986499455,0,True
40,3.395221710205078,0.6401238434489329,0.9888883384774859,0,True
41,3.4772677421569824,0.6369403820318866,0.9889435989494996,0,True
42,3.559518814086914,0.6342014629807726,0.9889911427830015,0,True
43,3.6418297290802,0.6318105585141977,0.98903264556631,0,True
44,3.7263708114624023,0.6296860164503258,0.9890695246679801,0,True
45,3.808069944381714,0.6277638066491491,0.9891028915623781,0,True
46,3.889578104019165,0.6259961413250982,0.9891335757791385,0,True
47,3.9713473320007324,0.624348424062931,0.9891621778640154,0,True
48,4.0556745529174805,0.6227959924283113,0.9891891259226407,0,True
49,4.136836528778076,0.621321316374424,0.9892147242522981,0,True
50,4.218550443649292,0.6199118358063596,0.9892391908788035,0,True
51,4.299233436584473,0.6185583946823889,0.9892626847383342,0,True
52,4.380538463592529,0.6172541518429331,0.9892853245839258,0,True
53,4.464424133300781,0.6159938428020344,0.9893072017997483,0,True
54,4.555281162261963,0.6147732875805552,0.9893283889444382,0,True
55,4.6389031410217285,0.6135890657505474,0.9893489453918777,0,True
56,4.720486164093018,0.6124383029047706,0.9893689210377872,0,True
57,4.801777124404907,0.6113185303882172,0.9893883587345914,0,True
58,4.88364315032959,0.6102275926903937,0.9894072958989611,0,True
59,4.964961051940918,0.6091635856160894,0.9894257655850824,0,True
60,5.0475239753723145,0.6081248140229965,0.989443797218273,0,True
61,5.129476070404053,0.6071097618384317,0.9894614171154508,0,True
62,5.211076259613037,0.6061170694818616,0.9894786488770467,0,True
63,5.293551206588745,0.6051455155904957,0.9894955137042238,0,True
64,5.374593257904053,0.604194000979996,0.9895120306772968,0,True
65,5.4563963413238525,0.6032615336068478,0.9895282170167642,0,True
66,5.538305282592773,0.6023472137677084,0.9895440883402272,0,True
67,5.6230385303497314,0.6014502192548792,0.9895596589200707,0,True
68,5.704464435577393,0.6005697903218209,0.98957494194444,0,True
69,5.785736322402954,0.5997052146809863,0.9895899497776584,0,True
70,5.876800298690796,0.5988558127416196,0.9896046942164781,0,True
71,5.959064245223999,0.5980209234848727,0.989619186735269,0,True
72,6.041896104812622,0.5971998913714214,0.9896334387132842,0,True
73,6.124713182449341,0.5963920546842711,0.9896474616370121,0,True
74,6.206239223480225,0.5955967356610915,0.9896612672714662,0,True
75,6.286943435668945,0.5948132327182536,0.9896748677951646,0,True
76,6.368422269821167,0.5940408149346939,0.9896882758958824,0,True
77,6.451445579528809,0.5932787188825018,0.9897015048256689,0,True
78,6.534397602081299,0.5925261477668456,0.9897145684157762,0,True
