method,iterations,time,residual,fitness,cond_num
M-norm,0,0.0,1047.43826084826,0.44409156779376013,0
M-norm,1,0.3741629123687744,64947.34024422325,-33.46959638641823,0
M-norm,2,0.6541500091552734,137183.70571146035,-71.80770773500318,0
M-norm,3,0.9515900611877441,44.90402211102457,0.9761680230095106,0
M-norm,4,1.2332861423492432,5.2186946092401035e-12,0.9999999999999972,0
