iterations,time,residual,fitness,cond_num
0,0.0,9875.64115551253,-1186.383481512853,0
1,0.0,5.8506674416191675,0.2965534321661847,0
2,0.03327012062072754,4.394060779125859,0.4716864349627369,0
3,0.06055402755737305,3.7880358417440516,0.5445509699028659,0
4,0.10199809074401855,3.418255031868099,0.5890110326484694,0
5,0.14417004585266113,3.1374629261277636,0.6227716668032632,0
6,0.18447399139404297,2.8965072212252303,0.6517426287157311,0
7,0.22717714309692383,2.6579617301740837,0.680423802039389,0
8,0.2731752395629883,2.47510984141799,0.7024087353569811,0
9,0.2986001968383789,2.303531569662325,0.7230382015821162,0
10,0.33565306663513184,2.131659302208836,0.7437030159562712,0
11,0.3757011890411377,1.9854205964205072,0.7612858159868245,0
12,0.4157133102416992,1.8667399822144906,0.775555208592829,0
13,0.44026732444763184,1.7683081484288725,0.7873900182676239,0
14,0.4892852306365967,1.6752844178329203,0.7985745924495928,0
15,0.532132625579834,1.5831173640927854,0.8096561653244492,0
16,0.5799777507781982,1.479488878730738,0.8221157869120974,0
17,0.6251156330108643,1.3572701032149712,0.8368105852439651,0
18,0.6705672740936279,1.2206079818088793,0.8532419584531384,0
19,0.7133133411407471,1.134866784502716,0.8635509277406306,0
20,0.7563843727111816,1.0054958662718265,0.8791056536441495,0
21,0.8000364303588867,0.8797157925109804,0.8942286395379546,0
22,0.8455896377563477,0.763270161968347,0.908229312104261,0
23,0.8714759349822998,0.6671082127658573,0.9197912054775718,0
24,0.9038541316986084,0.5760985940822724,0.9307336158165047,0
25,0.946479320526123,0.504849811720464,0.9393001104796985,0
26,0.9866695404052734,0.44431369605651516,0.9465785831016206,0
27,1.0307133197784424,0.40158416149024195,0.9517161071081914,0
28,1.0723176002502441,0.3679751732371076,0.9557570353733761,0
29,1.1214094161987305,0.3424681012715792,0.95882384141024,0
30,1.1502342224121094,0.3234002398461225,0.9611164382480388,0
31,1.1748342514038086,0.30658500904022484,0.9631381932897967,0
32,1.2171111106872559,0.28690500782506606,0.9655043898729916,0
33,1.2596731185913086,0.2668839051819771,0.9679115982947767,0
34,1.3045322895050049,0.25130453080114895,0.9697847619203883,0
35,1.3476181030273438,0.23860074064768066,0.9713121838207288,0
36,1.390329122543335,0.2275372698624877,0.9726423842858607,0
37,1.414229154586792,0.21761107544073272,0.9738358459664826,0
38,1.4529664516448975,0.20859952166449708,0.9749193371472749,0
