iterations,time,residual,fitness,cond_num
0,0.0,47933.21642073552,0.0012238242286901624,7.5928625816402695
1,0.0015323162078857422,20992.664601404776,0.5625794629385508,4384.889872741917
2,0.002938508987426758,13636.434241422923,0.7158599681010862,3570.3388977302197
3,0.004468441009521484,13381.261651164,0.7211769554199304,3414.9010137616365
4,0.006095170974731445,13239.573574768736,0.7241292854670591,3116.1893391250123
5,0.007529258728027344,13154.340024688565,0.7259052822716394,2808.8948975051435
6,0.009122371673583984,13090.004296750274,0.7272458347551543,2529.4637121153087
7,0.010686159133911133,13034.290236043787,0.7284067390433346,2286.2604378502997
8,0.012633085250854492,12982.762082260977,0.7294804223098198,2076.7267883936343
9,0.014405965805053711,12933.528085261138,0.7305063026265048,1895.7472237914906
10,0.01601696014404297,12885.558768424578,0.7315058310204237,1738.3344989182353
11,0.017667770385742188,12838.198324840692,0.7324926724272331,1600.2965541671508
12,0.019048690795898438,12791.009821962914,0.7334759311351602,1478.2750674884485
13,0.02101874351501465,12743.714234864803,0.734461421138545,1369.619573497863
14,0.02240157127380371,12696.159306682866,0.735452314987431,1272.241507947017
15,0.02374863624572754,12648.300552617624,0.7364495396039245,1184.4873625084756
16,0.025102615356445312,12600.188574448526,0.7374520406074611,1105.0371911746338
17,0.02669048309326172,12551.95983141216,0.7384569746204284,1032.8255233659254
18,0.02831244468688965,12503.828720423911,0.7394598742912226,966.980097993771
19,0.029786348342895508,12456.078975778833,0.740454827497201,906.7743744981508
20,0.031896352767944336,12409.052516615824,0.7414347097281497,851.5907682193567
21,0.033463478088378906,12363.134179957988,0.7423915022012928,800.8924656554078
22,0.03524351119995117,12318.731432840215,0.7433167145961956,754.2023529540039
23,0.03660321235656738,12276.249229655261,0.7442019089479157,711.0880116733596
24,0.038201093673706055,12236.06158274098,0.7450392920257791,671.1519180876364
25,0.03959798812866211,12198.48284153251,0.7458223137847417,634.0259778629376
26,0.04093003273010254,12163.74264592188,0.7465461892579203,599.369420613639
27,0.0422520637512207,12131.968549235917,0.7472082606386103,566.8689714945444
28,0.04364514350891113,12103.179175883179,0.7478081398532183,536.240201567232
29,0.04495716094970703,12077.288727628898,0.748347614664786,507.2290826006835
30,0.0462491512298584,12054.12133835375,0.7488303495653555,479.6130214195034
31,0.047760963439941406,12033.431979269317,0.7492614501775934,453.2009614816441
32,0.049626827239990234,12014.929859276344,0.7496469756655565,427.8324378417725
33,0.051129817962646484,11998.300605160628,0.7499934765697696,403.37569775840774
34,0.05255389213562012,11983.224594429606,0.7503076128090664,379.7251297499168
35,0.05391192436218262,11969.390140715133,0.7505958789386236,356.7982870792007
36,0.05523085594177246,11956.501375095922,0.7508644399282007,334.53277272329734
37,0.0565800666809082,11944.281411279559,0.7511190652097892,312.88320012689036
38,0.05788826942443848,11932.471708450223,0.7513651419538439,291.818380283693
39,0.05919337272644043,11920.828546594168,0.7516077485123189,271.31882566504345
40,0.060529470443725586,11909.117328917393,0.7518517731382102,251.37461266304646
41,0.06183671951293945,11897.105124928807,0.7521020693640464,231.98360880599733
42,0.06317472457885742,11884.551522279313,0.7523636466205434,213.15004825988274
43,0.06450963020324707,11871.197476683812,0.7526419025688587,194.88342686211843
44,0.06669855117797852,11856.751406866828,0.7529429128378147,177.19768360513763
45,0.06832456588745117,11840.871201585926,0.7532738059404537,160.11063682393186
46,0.07007265090942383,11823.139954251661,0.7536432688875826,143.64364861417906
47,0.0714728832244873,11803.031879281116,0.7540622573828448,127.82149913945575
48,0.07280683517456055,11779.862554574203,0.7545450326116727,112.67246308159318
49,0.07410979270935059,11752.713529904628,0.7551107321632611,98.22859387621405
50,0.07544660568237305,11720.31372606643,0.7557858412961265,84.52623874200829
51,0.07675671577453613,11680.84526637315,0.7566082387937204,71.60683120689144
52,0.0780954360961914,11631.611184863998,0.7576341208713114,59.51804195535842
53,0.0794365406036377,11568.437051877121,0.7589504694008669,48.31542020127839
54,0.08073568344116211,11484.526883987586,0.7606988911186464,38.064737461814246
55,0.08203864097595215,11368.112550337544,0.7631245965406939,28.845371411498526
56,0.0833587646484375,11197.183068985822,0.7666862247071108,20.75528466157289
57,0.084716796875,10926.336270794709,0.7723298127973145,13.918911839572807
58,0.08609461784362793,10449.584954859361,0.7822637978640429,8.51418269855291
59,0.08739399909973145,9482.012369799737,0.8024249411890496,6.337234749313285
60,0.08869004249572754,7225.712005205393,0.8494390833188084,6.216189398829413
61,0.09001398086547852,3071.25819863681,0.9360047218297294,5.6848533086850415
62,0.09141802787780762,1407.3331515284463,0.9706756414845612,5.563662857467527
63,0.09274911880493164,1331.3481310962777,0.9722589282695956,5.543500569801138
64,0.09410524368286133,1306.3963399576148,0.9727788444444956,5.530174495026356
65,0.09540820121765137,1287.848905929345,0.9731653141332084,5.519599578362504
66,0.09670805931091309,1272.9247307866087,0.9734762866005005,5.510770250856987
67,0.09800601005554199,1260.6139743817923,0.9737328037116187,5.503286186310546
68,0.09930920600891113,1250.4021980692057,0.9739455847360298,5.496945604950022
69,0.10061812400817871,1241.9310599935814,0.97412209638126,5.491602476383976
70,0.10244584083557129,1234.9134415324438,0.9742683212886002,5.487126782571188
71,0.10381770133972168,1229.1093503437546,0.9743892601371511,5.483397292939236
72,0.10512471199035645,1224.3162746742973,0.9744891326294391,5.480302531502247
73,0.10641980171203613,1220.3634123165914,0.9745714977416471,5.477742540236505
74,0.1077120304107666,1217.1071842053764,0.9746393472060313,5.475629703268114
75,0.1090240478515625,1214.427361418685,0.9746951862119336,5.473888583506984
76,0.11057806015014648,1212.223633656621,0.9747411049077982,5.472455099818205
