iterations,time,residual,fitness,cond_num
0,0.0,154397.50515122764,-0.056896299859657384,7.073824470008057
1,0.0,154397.50515122764,-0.056896299859657384,7.073824470008057
2,7.963326930999756,48507.07232368264,0.6679548338186516,212.6745639439071
3,15.970477104187012,48557.4998751224,0.667609642408496,23.500590787857757
4,23.965315103530884,24568.31082858233,0.8318226918038762,122.81478211931696
5,31.950355291366577,23278.317246188763,0.8406530770017397,206.89233861214913
6,39.9516704082489,22924.97708439952,0.8430717942551118,255.154566401122
7,47.92746639251709,22909.630280175992,0.8431768476404151,224.563224388738
8,55.912787675857544,22965.440539939435,0.8427948100098173,233.08561840433808
9,63.85488677024841,23034.858315046815,0.8423196249374703,255.67503446561162
10,71.81240177154541,23040.18185470861,0.8422831837439082,253.61214440627063
11,79.84309577941895,23044.13639290211,0.8422561137677433,253.71858608755147
12,87.83159947395325,23043.125025008663,0.8422630368782129,252.62721293164287
13,95.74836730957031,23046.671722421946,0.8422387586920521,253.70473043527224
14,103.70369625091553,23048.64345465726,0.8422252616054134,253.96729149726886
15,111.64344501495361,23053.9133881742,0.8421891873616677,254.837337068141
16,119.59499788284302,23055.26633020198,0.8421799260758608,254.28881687660794
17,127.51536798477173,23055.48381926895,0.8421784372992778,253.20236145007024
18,135.45094680786133,23049.479969496624,0.842219535415488,250.6635649902813
19,143.36756682395935,23039.28882744361,0.842289296777996,247.43845104434348
