iterations,time,residual,fitness,Cond_num,dt_step
0,0.0,3665.9886264616557,-59.9600935103514,0,True
1,0.14523792266845703,3.783322200182602,0.9370888187054958,0,True
2,0.20055913925170898,2.2888621701587466,0.9619395295124377,0,True
3,0.2509491443634033,1.8266960385960123,0.9696246844510045,0,True
4,0.30223608016967773,1.5856086235282139,0.9736336197926525,0,True
5,0.35245823860168457,1.442229784883637,0.9760178026971191,0,True
6,0.4042642116546631,1.351727876294779,0.9775227186618386,0,True
7,0.4539523124694824,1.2937413214223448,0.9784869512788881,0,True
8,0.5039143562316895,1.2473262666667757,0.9792587665697933,0,True
9,0.5532760620117188,1.2066801506921996,0.9799346527448779,0,True
10,0.6057062149047852,1.1717782090100732,0.9805150216018017,0,True
11,0.6632840633392334,1.141931611447324,0.9810113273909844,0,True
12,0.7241120338439941,1.1166134528632603,0.9814323317835387,0,True
13,0.7801229953765869,1.0948503392283853,0.9817942209156223,0,True
14,0.8298990726470947,1.0755808026292448,0.9821146454648164,0,True
15,0.8813979625701904,1.0580536515644887,0.982406096660318,0,True
16,0.9338178634643555,1.0417322651349552,0.9826774977322639,0,True
17,0.9835829734802246,1.0261961085955358,0.9829358415657931,0,True
18,1.0338220596313477,1.0110812408832615,0.9831871799748885,0,True
19,1.087069034576416,0.9960414735724653,0.9834372695728273,0,True
20,1.1391031742095947,0.9807706272086103,0.9836912016815096,0,True
21,1.1928672790527344,0.965141853176386,0.983951085610112,0,True
22,1.2450451850891113,0.949312425419108,0.9842143061202177,0,True
23,1.2942640781402588,0.9334984463651125,0.9844772697407111,0,True
24,1.3441190719604492,0.9178424145457093,0.9847376069269269,0,True
25,1.3937568664550781,0.9023805707362091,0.9849947150471393,0,True
26,1.443495750427246,0.8867814635511424,0.985254105658942,0,True
27,1.4941606521606445,0.87039063493291,0.985526661454142,0,True
28,1.544196605682373,0.8537858066023009,0.9858027757553297,0,True
29,1.59317946434021,0.8396246032987796,0.986038256103351,0,True
30,1.6430275440216064,0.827429020058906,0.9862410510300319,0,True
31,1.6942615509033203,0.8157517572590711,0.9864352270367671,0,True
32,1.7458183765411377,0.803539297750645,0.9866383025914077,0,True
33,1.7951891422271729,0.7896793532833373,0.9868687734403014,0,True
34,1.8446848392486572,0.7749420582745814,0.9871138333609293,0,True
35,1.8942039012908936,0.7631990905297886,0.9873091019459557,0,True
36,1.9440488815307617,0.7536850785121074,0.9874673062180775,0,True
37,1.9948887825012207,0.7444287266524304,0.9876212259740903,0,True
