iterations,time,residual,fitness,cond_num
0,0.0,237.99806604052299,0.8921062007208949,0
1,0.0,50.48521314433691,0.9771130852272115,0
2,0.011289119720458984,15.218204026696837,0.9931009949872226,0
3,0.02208709716796875,8.415234178806521,0.9961850463641153,0
4,0.03254818916320801,5.680442691858327,0.9974248339332831,0
5,0.04300522804260254,4.063257459813342,0.9981579670285481,0
6,0.053850412368774414,2.988375827626084,0.9986452527657871,0
7,0.06469416618347168,2.2534927093784773,0.9989784039252604,0
8,0.07519316673278809,1.7400728726948382,0.9992111571476989,0
9,0.08688640594482422,1.3699586905857488,0.9993789443315999,0
10,0.09726858139038086,1.0946129670397093,0.9995037692796462,0
11,0.10771965980529785,0.8844638190639367,0.9995990380789588,0
12,0.11815857887268066,0.72096298780925,0.9996731593781896,0
13,0.12920856475830078,0.5919075370217552,0.9997316652439506,0
14,0.13955044746398926,0.48889422035446967,0.9997783651953261,0
15,0.1527254581451416,0.4059213291293447,0.9998159800407759,0
16,0.16600537300109863,0.3385823019766255,0.9998465074463139,0
17,0.18077731132507324,0.28357336821061807,0.9998714451399559,0
18,0.19649052619934082,0.23837721301464704,0.9998919343186203,0
19,0.2112257480621338,0.20105103721998796,0.9999088557288908,0
20,0.22663545608520508,0.1700796878573027,0.999922896248661,0
21,0.23877429962158203,0.14427109581490027,0.9999345962893204,0
22,0.25114941596984863,0.12268021473135231,0.9999443842772172,0
23,0.2616574764251709,0.10455273643358325,0.9999526021696457,0
24,0.27215075492858887,0.08928286535500896,0.9999595245973468,0
25,0.28308963775634766,0.07638128527785182,0.9999653733864331,0
26,0.29489684104919434,0.06545063300709962,0.9999703286771282,0
27,0.3059980869293213,0.056166572399709055,0.9999745375036465,0
28,0.3174760341644287,0.04826309038476518,0.999978120460081,0
29,0.32791614532470703,0.04152100356253153,0.9999811769108096,0
30,0.33919620513916016,0.03575892409927728,0.9999837890860065,0
31,0.3500559329986572,0.030826121278634027,0.9999860253177805,0
32,0.3636128902435303,0.026596852309308614,0.9999879426102394,0
33,0.3770716190338135,0.022965837628050895,0.9999895886907127,0
34,0.38774967193603516,0.019844631908949376,0.9999910036549138,0
35,0.39806246757507324,0.017158699287440033,0.999992221292855,0
36,0.40843653678894043,0.014845044717747792,0.9999932701626458,0
37,0.41964268684387207,0.012850286542214071,0.9999941744642722,0
38,0.4301016330718994,0.011129080704533298,0.9999949547539622,0
39,0.44092464447021484,0.00964282654083045,0.9999956285309012,0
40,0.45168161392211914,0.008358599119181622,0.999996210721244,0
41,0.4624817371368408,0.007248264734965056,0.9999967140790955,0
42,0.4739367961883545,0.00628774518631202,0.999997149520043,0
43,0.4843001365661621,0.005456403479460031,0.9999975263996401,0
44,0.49477624893188477,0.004736529117981077,0.9999978527467452,0
45,0.5053212642669678,0.004112905401103957,0.9999981354596817,0
46,0.5163602828979492,0.003572444578215897,0.9999983804716371,0
47,0.5267333984375,0.0031038793680218278,0.9999985928905092,0
48,0.5372908115386963,0.0026975014632568124,0.999998777117452,0
49,0.547684907913208,0.002344939381627462,0.9999989369475846,0
50,0.5583648681640625,0.0020389693275860224,0.9999990756557352,0
