method,iterations,time,residual,fitness,cond_num
M-norm,0,0.0,1705.6874921506435,0.5476588209724363,0
M-norm,1,0.2216801643371582,378587.00688489154,-99.39968859882079,0
M-norm,2,0.35685110092163086,274888.7418516206,-71.89934302900066,0
M-norm,3,0.48816514015197754,3447273.9056102433,-913.2026016316552,0
M-norm,4,0.6324350833892822,95440.3695203619,-24.31038626614611,0
M-norm,5,0.7634751796722412,322.0017906470603,0.9146064737529224,0
M-norm,6,0.8965311050415039,0.0005532094742464887,0.9999998532911645,0
M-norm,7,1.0313749313354492,5.783960887504346e-12,0.9999999999999984,0
