iterations,time,residual,fitness,Cond_num,dt_step
65,2.8103630542755127,110.7751919772715,0.9852358752489898,0,True
66,2.851844072341919,109.01460688674506,0.9854705261437193,0,True
67,2.892252206802368,107.29548033835172,0.9856996514412721,0,True
68,2.9347503185272217,105.55225182771606,0.9859319890499113,0,True
69,2.9756112098693848,103.70409112110696,0.9861783120284161,0,True
70,3.0162432193756104,101.6365793446305,0.9864538701316993,0,True
71,3.0592103004455566,99.17514742090127,0.9867819299376847,0,True
72,3.1014740467071533,96.0375568724466,0.9872001082089034,0,True
73,3.144124984741211,91.74359122516984,0.9877724082280805,0,True
74,3.186630964279175,85.45296717582255,0.9886108230082176,0,True
75,3.228158712387085,75.77815512128348,0.9899002825845558,0,True
76,3.269120931625366,61.23937212824122,0.9918380125221503,0,True
77,3.3106071949005127,43.70485362700894,0.9941750142820227,0,True
78,3.352715015411377,31.122901233419707,0.995851937710766,0,True
79,3.3947231769561768,25.462256608978617,0.9966063887924083,0,True
80,3.4359052181243896,22.629001697238238,0.9969840051902831,0,True
81,3.4780361652374268,20.869508013349805,0.9972185106222653,0,True
82,3.51937198638916,19.66699480033731,0.997378781661067,0,True
83,3.561269998550415,18.77827014268675,0.9974972309409161,0,True
84,3.6033082008361816,18.069340024130312,0.9975917171929667,0,True
85,3.644367218017578,17.466264310743703,0.9976720951630502,0,True
86,3.683352470397949,16.928364437970423,0.9977437864928815,0,True
87,3.726548194885254,16.433132488413843,0.9978097910391471,0,True
88,3.767869234085083,15.967951427562117,0.9978717904010226,0,True
89,3.810792922973633,15.525599440479166,0.9979307471024697,0,True
90,3.8519320487976074,15.101813874715578,0.9979872292700825,0,True
91,3.894196033477783,14.693969275794847,0.9980415868246036,0,True
92,3.9358608722686768,14.300357429915808,0.9980940474368789,0,True
93,3.977954864501953,13.919793103884166,0.998144769074865,0,True
94,4.017987012863159,13.551396553077339,0.9981938689909823,0,True
95,4.0608179569244385,13.194472392900325,0.9982414398661343,0,True
96,4.102926015853882,12.848441304397994,0.9982875589119892,0,True
97,4.145922899246216,12.512800881486706,0.9983322930892621,0,True
98,4.187319993972778,12.187102726427993,0.9983757021604325,0,True
99,4.2295191287994385,11.870938668802417,0.9984178405264804,0,True
