method,iterations,time,residual,fitness,cond_num
M-norm,0,0.0,3402.136798904523,-55.57261888354539,0
M-norm,1,0.21925592422485352,3548.705028736348,-58.00983675479079,0
M-norm,2,0.3680567741394043,1947.6400350423598,-31.386439446016695,0
M-norm,3,0.49808692932128906,2.8386703055025784,0.9527970146935466,0
M-norm,4,0.6388750076293945,2.479447044604676e-09,0.9999999999587704,0
M-norm,5,0.7767999172210693,4.759432906560895e-14,0.9999999999999992,0
