iterations,time,residual,fitness,cond_num
0,0.0,47933.31869296459,0.0012216931998658698,7.8273353305155
1,0.0,19403.38803501811,0.595694945056124,32.908258014382405
2,0.00491023063659668,7425.9780927232805,0.8452661733418917,31.492589692677434
3,0.010727167129516602,3869.8406742040165,0.9193647963136948,23.10491249552732
4,0.01737213134765625,3701.0685367215383,0.9228814722774339,19.072801921390834
5,0.0227200984954834,3545.977507072569,0.926113077353329,15.64150745751742
6,0.028713226318359375,3366.2694761666785,0.9298576226450139,12.831150272683537
7,0.033957481384277344,3157.8076946502156,0.9342013048863629,10.607476848904392
8,0.03885650634765625,2922.6812419438,0.9391005942892581,8.909010927890797
9,0.043599605560302734,2669.619926729029,0.9443735893335992,7.658812640167986
10,0.048337697982788086,2413.41076352337,0.9497121755444218,6.778517856925983
11,0.05391860008239746,2170.964520648528,0.9547639861544834,6.224222743321821
12,0.05851173400878906,1956.0645987303083,0.9592418188186438,5.957684648076582
13,0.06303548812866211,1776.165894467238,0.9629903371382355,5.812396342398898
14,0.06766247749328613,1632.5022613708543,0.9659838315201261,5.715805891691684
15,0.07221484184265137,1522.0765843209062,0.96828475233593,5.6480057565940145
16,0.07683491706848145,1439.778736179759,0.9699995784247769,5.5994744437187
17,0.08146405220031738,1379.9285120316963,0.9712466672382829,5.564353713489209
18,0.0864408016204834,1337.2113310063444,0.9721367577827967,5.538712651825427
19,0.09103870391845703,1307.1347115041797,0.972763459123738,5.519827401726663
20,0.09557056427001953,1286.1525927062296,0.9732006599197089,5.505787566953863
21,0.10042834281921387,1271.597262164051,0.9735039468355796,5.495246446408109
22,0.10512638092041016,1261.5282158966004,0.9737137538186202,5.487251349132178
23,0.11038041114807129,1254.5663002291792,0.9738588180564405,5.481125513765057
24,0.11499524116516113,1249.746520532482,0.9739592469759454,5.476385533539696
25,0.11991739273071289,1246.4005079089904,0.9740289672647497,5.472683689757252
26,0.12480354309082031,1244.0682415494657,0.9740775642972334,5.469767770087134
27,0.1298506259918213,1242.4342047654773,0.9741116124402968,5.467453101379933
28,0.13457870483398438,1241.2823066985645,0.9741356143419436,5.465603072589224
29,0.13935184478759766,1240.4645389628083,0.9741526540274222,5.464115538507727
30,0.1442098617553711,1239.879394117843,0.9741648465897865,5.4629132905051545
31,0.14876580238342285,1239.4570954624915,0.9741736459541421,5.4619373405920975
32,0.15332794189453125,1239.1495242733101,0.974180054762043,5.461142155318598
33,0.15811800956726074,1238.9233629406954,0.9741847672467824,5.460492245684831
34,0.16309809684753418,1238.7554298494822,0.9741882664396836,5.459959704640903
35,0.16765999794006348,1238.6295041681485,0.9741908903314193,5.459522410826528
36,0.17219114303588867,1238.5341621979326,0.9741928769556334,5.459162704175923
37,0.17699718475341797,1238.4613003246825,0.9741943951659384,5.4588663985503505
38,0.18326139450073242,1238.4051242239248,0.9741955656976756,5.458622037365186
39,0.1925661563873291,1238.361455024817,0.974196475625257,5.458420326212845
40,0.19851040840148926,1238.3272512885467,0.9741971883226193,5.458253695810387
41,0.20412135124206543,1238.3002782434737,0.9741977503553143,5.458115961983878
42,0.2099905014038086,1238.2788777620988,0.9741981962734593,5.458002058722305
43,0.21568846702575684,1238.2618074761301,0.9741985519640682,5.457907826865041
44,0.22054433822631836,1238.2481275181053,0.9741988370109977,5.45782984560146
45,0.22635149955749512,1238.237120214376,0.9741990663682899,5.457765297246991
46,0.2324233055114746,1238.2282326909942,0.974199251556084,5.457711858123692
47,0.24194931983947754,1238.221035503634,0.9741994015226376,5.457667610090825
48,0.24887323379516602,1238.2151925463918,0.9741995232713314,5.45763096853171
49,0.2566642761230469,1238.2104389565134,0.974199622321065,5.45760062354057
50,0.26343727111816406,1238.206564732497,0.9741997030476037,5.457575491756998
51,0.2708554267883301,1238.203402469349,0.9741997689391364,5.457554676829888
52,0.27671360969543457,1238.200818087623,0.9741998227894533,5.457537436904155
53,0.28300046920776367,1238.198703760007,0.9741998668453338,5.4575231578416625
54,0.2898674011230469,1238.1969724666235,0.9741999029199958,5.457511331137638
55,0.2949695587158203,1238.1955537692315,0.974199932481149,5.457501535690888
56,0.2998006343841553,1238.194390506408,0.9741999567198562,5.457493422743035
57,0.3049604892730713,1238.1934361911653,0.9741999766047585,5.457486703427881
58,0.30960750579833984,1238.1926529489783,0.9741999929250411,5.457481138472944
59,0.3146235942840576,1238.1920098751248,0.9742000063246602,5.45747652967816
60,0.31917381286621094,1238.1914817197917,0.9742000173297419,5.457472712862051
61,0.323685884475708,1238.1910478312113,0.9742000263706035,5.457469552021818
62,0.32833313941955566,1238.1906913031494,0.9742000337995174,5.4574669344972015
63,0.33286333084106445,1238.1903982851516,0.974200039905083,5.457464766965008
64,0.33790135383605957,1238.1901574230426,0.9742000449238852,5.457462972121242
65,0.34309935569763184,1238.18995940407,0.9742000490499725,5.457461485932736
66,0.3484842777252197,1238.1897965864398,0.9742000524425753,5.457460255360106
67,0.3529951572418213,1238.1896626971322,0.9742000552324038,5.457459236471568
68,0.3575413227081299,1238.1895525850884,0.9742000575267895,5.457458392880005
69,0.3621711730957031,1238.1894620193762,0.9742000594138917,5.457457694448251
70,0.36667609214782715,1238.189387524028,0.9742000609661384,5.4574571162163465
71,0.37216806411743164,1238.1893262427498,0.9742000622430459,5.457456637512898
72,0.3767890930175781,1238.189275828041,0.9742000632935285,5.457456241218724
73,0.38136720657348633,1238.1892343502725,0.9742000641577936,5.457455913156994
74,0.3858661651611328,1238.189200223089,0.9742000648688959,5.457455641587837
75,0.3905832767486572,1238.1891721421962,0.9742000654540126,5.457455416789849
76,0.39539647102355957,1238.189149035086,0.9742000659354915,5.457455230713267
77,0.4000256061553955,1238.1891300197713,0.9742000663317103,5.457455076692763
78,0.40487051010131836,1238.1891143708785,0.9742000666577836,5.457454949209506
79,0.41077160835266113,1238.1891014917826,0.974200066926143,5.457454843694177
80,0.41538143157958984,1238.1890908917321,0.9742000671470145,5.457454756363623
81,0.42023611068725586,1238.1890821670236,0.9742000673288097,5.4574546840857865
82,0.42492222785949707,1238.1890749855456,0.974200067478449,5.4574546242677
83,0.4295074939727783,1238.1890690740695,0.9742000676016254,5.45745457476276
84,0.43439555168151855,1238.1890642077863,0.9742000677030233,5.457454533793908
85,0.43898558616638184,1238.1890602017254,0.9742000677864969,5.457454499890142
