iterations,time,residual,fitness,Cond_num,dt_step
0,0.0,2900.7646482580553,0.8847850320742588,0,True
1,0.12681102752685547,442.69078426928155,0.9824168415244459,0,True
2,0.1536571979522705,364.9616298015291,0.9855041523286074,0,True
3,0.17889928817749023,350.7608923903111,0.9860681889547218,0,True
4,0.2066643238067627,342.62380054038465,0.9863913846945283,0,True
5,0.2313070297241211,336.7021882992436,0.9866265841840288,0,True
6,0.25836706161499023,331.90804355331767,0.9868170019876465,0,True
7,0.28347086906433105,327.77828431749447,0.9869810311784264,0,True
8,0.309234619140625,324.0499532402457,0.9871291161138036,0,True
9,0.33446478843688965,320.55160845786014,0.9872680662634263,0,True
10,0.35956573486328125,317.1782272227453,0.9874020530075899,0,True
11,0.38536953926086426,313.8750506187954,0.9875332513061853,0,True
12,0.412123441696167,310.6206962199032,0.9876625104440863,0,True
13,0.43722963333129883,307.41804791483423,0.9877897158766151,0,True
14,0.4630777835845947,304.2792587399251,0.9879143848994294,0,True
15,0.4891207218170166,301.21194008764365,0.9880362151969522,0,True
16,0.5146336555480957,298.21482284344154,0.9881552571769239,0,True
17,0.5416436195373535,295.2805689883486,0.9882718022968471,0,True
18,0.5672597885131836,292.40092725027836,0.9883861782875669,0,True
19,0.5935368537902832,289.56682673843943,0.9884987454342211,0,True
20,0.6203241348266602,286.7658964297263,0.9886099950993308,0,True
21,0.6463320255279541,283.98394777373403,0.9887204908354683,0,True
22,0.6745738983154297,281.2103308862819,0.9888306556435364,0,True
23,0.7003419399261475,278.44152093974526,0.9889406295255521,0,True
24,0.7263748645782471,275.679253976563,0.9890503435279467,0,True
25,0.75142502784729,272.92638322558827,0.9891596843238186,0,True
26,0.7775270938873291,270.1847395454771,0.9892685791936101,0,True
27,0.8026618957519531,267.455353393471,0.9893769872087689,0,True
28,0.8280448913574219,264.739732746295,0.9894848484742289,0,True
29,0.8534371852874756,262.04108743461546,0.9895920354992827,0,True
30,0.8804821968078613,259.36453039341717,0.9896983452041525,0,True
31,0.9074113368988037,256.71596927077127,0.9898035429439892,0,True
32,0.9345533847808838,254.10050469708304,0.9899074261277385,0,True
33,0.9611291885375977,251.52173505841725,0.9900098518317284,0,True
34,0.9875900745391846,248.9822593218446,0.9901107168280365,0,True
35,1.01438307762146,246.48454028043935,0.9902099232974121,0,True
36,1.0419061183929443,244.03140383937938,0.9903073589982173,0,True
37,1.0689351558685303,241.62585364110527,0.9904029046292993,0,True
38,1.0978341102600098,239.27030151904842,0.990496464395464,0,True
39,1.1244471073150635,236.96572703611966,0.9905879993896224,0,True
40,1.1514251232147217,234.7113166965753,0.9906775419228707,0,True
41,1.1785972118377686,232.50479927390748,0.9907651822056606,0,True
42,1.2040483951568604,230.34333443568596,0.9908510330526633,0,True
43,1.2307662963867188,228.22462008544193,0.990935185900449,0,True
44,1.2561571598052979,226.1477834785844,0.9910176754134089,0,True
45,1.2819461822509766,224.1135155404945,0.9910984741487976,0,True
46,1.3091168403625488,222.1231495850469,0.9911775291489525,0,True
47,1.33689546585083,220.17722143620765,0.9912548191315744,0,True
48,1.3642303943634033,218.27452872979873,0.9913303918531577,0,True
49,1.391737461090088,216.41213778807716,0.9914043638359398,0,True
50,1.419015645980835,214.5860536977555,0.9914768937531885,0,True
51,1.4437565803527832,212.7921121110344,0.9915481470079118,0,True
52,1.471522569656372,211.02680339899047,0.9916182629984522,0,True
53,1.4991624355316162,209.2878435077957,0.9916873324447475,0,True
54,1.5265734195709229,207.57434010068266,0.9917553907893669,0,True
55,1.5519084930419922,205.88648308354664,0.9918224304894714,0,True
56,1.5783922672271729,204.224856539711,0.9918884283459564,0,True
57,1.6045823097229004,202.5896291924178,0.9919533776573328,0,True
58,1.6317424774169922,200.9799051612938,0.9920173140069181,0,True
59,1.6577324867248535,199.39340028968005,0.9920803281187339,0,True
60,1.6836771965026855,197.82646264189103,0.9921425650433807,0,True
61,1.7088830471038818,196.27436980111221,0.9922042123497127,0,True
62,1.7347018718719482,194.73181884956304,0.9922654806634014,0,True
63,1.763995885848999,193.1935376155918,0.9923265793889182,0,True
64,1.7908565998077393,191.6549454468447,0.9923876904643995,0,True
65,1.8178768157958984,190.1127589427733,0.992448944302662,0,True
66,1.8455379009246826,188.56539451114813,0.9925104038021308,0,True
67,1.8743488788604736,187.01302119745233,0.992572062248518,0,True
68,1.9037940502166748,185.45721093125763,0.9926338572066252,0,True
69,1.938995122909546,183.90029837896319,0.992695695946243,0,True
70,1.966285228729248,182.34468904268152,0.9927574829236498,0,True
71,1.9929211139678955,180.79232775905854,0.9928191408922166,0,True
72,2.021867036819458,179.24438880639778,0.9928806232109869,0,True
73,2.0502729415893555,177.70115080856863,0.9929419188133476,0,True
74,2.078216075897217,176.16210107321703,0.9930030480628375,0,True
75,2.1045658588409424,174.62648270468358,0.9930640410224638,0,True
76,2.1287248134613037,173.0944456942879,0.9931248917347475,0,True
77,2.1551127433776855,171.56838440036415,0.993185505098585,0,True
78,2.1825780868530273,170.0532950195638,0.9932456826709084,0,True
79,2.2093799114227295,168.55536580715082,0.99330517866148,0,True
80,2.236311912536621,167.07972731928302,0.9933637892906297,0,True
81,2.262584924697876,165.62908994267246,0.9934214069049779,0,True
82,2.2894248962402344,164.20384066817164,0.9934780161337019,0,True
83,2.316650867462158,162.80294106917515,0.993533658221888,0,True
84,2.342956066131592,161.42486062379857,0.9935883939600695,0,True
85,2.368558883666992,160.06819860568876,0.9936422789834534,0,True
86,2.393800735473633,158.7319549337013,0.9936953530140893,0,True
87,2.4192416667938232,157.4155225046634,0.9937476401654026,0,True
88,2.4460105895996094,156.11849586371142,0.993799156541585,0,True
89,2.4748692512512207,154.84039049170642,0.993849921387168,0,True
90,2.5021750926971436,153.5803594183153,0.9938999683428192,0,True
91,2.5284674167633057,152.33697842146907,0.9939493539769682,0,True
92,2.5555834770202637,151.10814540261393,0.9939981617825027,0,True
93,2.5799853801727295,149.89110332083834,0.9940465012658525,0,True
94,2.6071434020996094,148.68255119458317,0.9940945035381314,0,True
95,2.6331982612609863,147.47876483032445,0.9941423165199363,0,True
96,2.6605052947998047,146.2756374629501,0.9941901033271584,0,True
97,2.688124179840088,145.06861292849953,0.9942380449252834,0,True
98,2.7163002490997314,143.85263856752496,0.994286342000016,0,True
99,2.742277145385742,142.62245084505525,0.9943352036127883,0,True
