iterations,time,residual,fitness,cond_num
0,0.0,54829.373220774054,0.10171424011508767,6.882617936728897
1,0.0,41575.48355454292,0.3188566156502195,2.163374339494449
2,6.798789024353027,52207.119136839785,0.1446754006031622,1.512856532170816
3,13.596301078796387,30506.3295778229,0.500205823331727,1.4448764842835278
4,20.463805198669434,28798.862088257178,0.5281797657871223,1.4386885486487855
5,27.273431301116943,28017.236845356587,0.5409853622041568,1.4516513353411378
6,34.186291217803955,27400.236498762308,0.5510938604895194,1.2369171986939864
7,41.07888126373291,27223.97512887731,0.5539816023928958,1.1699398892804531
8,48.06564021110535,27217.65847326667,0.5540850900210015,1.1984860251201919
9,55.111082315444946,27238.517745231064,0.5537433464287169,1.1903053029466624
10,62.90028524398804,27250.55134548109,0.5535461964138659,1.2002404672004436
11,70.69423937797546,27247.53950857877,0.5535955402243369,1.192833857235587
12,78.53658533096313,27243.8391331958,0.5536561645633999,1.1960255300913736
13,86.33298420906067,27233.108999903863,0.5538319594954157,1.189274194150939
14,93.95433640480042,27231.170406433528,0.5538637200428433,1.188970582545175
15,101.78310656547546,27234.03893176667,0.5538167241479923,1.1824879881424568
16,109.50885939598083,27252.52531154944,0.5535138563467534,1.1805289148676938
17,117.05683946609497,27280.665269807618,0.5530528311279297,1.174799335811816
18,125.0322732925415,27323.054412242094,0.5523583573306585,1.1723981316868186
19,132.89363813400269,27371.157157129095,0.5515702759026733,1.167921887356555
